Text,Label
 cyclonegaja  cyclone  started   cross   shore   cyclonic  storm  staysafe  url,B
 user  heavy  rains   heavy  winds   vedharanayam   cyclonegaja  makes   landfall  gajacyclone  gajacycloneupdate  url,B
 user  unmoved   cyclonegaja  monsoonfury  gajacyclone  gajacycloneupdate  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 cyclonegaja   killing   people  pls  stay  indoors  massive  winds   heavy  rains   nagappattinam  vedharanayam  url,B
 user  user  yes  moderate  rains     windy  right   cyclonegaja,B
 user  yes  moderate  rains     windy  right   cyclonegaja,B
 unmoved   cyclonegaja  monsoonfury  gajacyclone  gajacycloneupdate  url,B
 user  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalore  around,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  india  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalo,B
 user  cyclonegaja  landfall   hit  nagapattinam  friday  morning  heavy  rains   midnight  visuals   nagapattinam  bus,B
 imd    seem     clue     cyclonegaja   make  landfall    math  km  speed    km  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
  intensified  cyclonegaja    set   make  landfall   southern  nagapattinam  district  url,B
 meanwhile  chennai  people  nagapattinam  severecyclonicstorm  cyclonegaja  gaja  cyclone  gajacycloneupdates  url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  cyclonegaja  landfall   hit  nagapattinam  friday  morning  heavy  rains   midnight  visuals   nagapattinam  bus,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  tngovt   well  organised    user  user  deserves  full  credit  relief  camps   medical  team,B
 stay  safe  tn  cyclonegaja,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  cyclonegaja  expected   make  landfall  around  midnight   thursday  bringing  heavy  rains   parts   tamil  nadu   puduc,B
 user  tamilnadu   one     cyclone  prone  regions    country  cyclonegaja    th  since  url,B
 seems  rain   started   thanjavur  courtesy   friend  user  cyclonegaja,B
 user    know   cyclonegaja  got   name     cyclones    north  indian  ocean   named  url,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 wishing    well  please  take  care    help   required  feel  free   contact  us  cyclonegaja  url,B
 user  tamil  nadu  gets  rain   cyclonegaja  approaches  url  url,B
 user  cyclonegaja  stay  safe  chennaiemoji  ff,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
  hope  cyclonegaja    north  fingers  crossed,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  tamilnadu  people  near  vedaranyam    get  fooled    brief  pause   heavy  rains   winds      eye ,B
 tamil  nadu  gets  rain   cyclonegaja  approaches  url  url,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  emoji  f  gaja  cyclone  relief  measures   karaikal  district  disaster  management  agency   announcement  emoji  f  emoji  ffd  toll   hrs  control  roo,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  distri,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 god  pls  show  mercy   us  emoji  f  cyclonegaja,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  rofl  emoji  f  emoji  f  emoji  f  emoji  f  emoji  fc  emoji  fc  emoji  fc  user  gaja  gajacyclone  gajacycloneupdate  cyclonegaja  rainfall  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  cyclonegaja   far  pepole  evacuated    coastal  area   districts  user  url,B
 user  emoji  fa  emoji  fef  waterspout  video  taken   rameswaram  shared   whatsapp  friend  prem  cyclonegaja  cyclone  waterspout  user,B
  track  kaja  cyclone  use    link  stay  safe  southern  tamilnadu  kajacyclone  cyclonegaja  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 let   see   much  union  government   india  would  care   tamilnadu   time    cyclonegaja  devastatio  url,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
 india  srilanka  gaja  tamilnadu  andhrapradesh  andhra  chennai  puducherry  kunnam  tirupati  nellore  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  detail    relief  center   gajacyclone  cyclonegaja  user  user  user  user  url,B
 user  stay  safe  tamil  nadu   northern  jaffna  severe  cyclonic  storm  gaja  closing  coast   tamilnadu   northern  coast,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
 cyclonegaja  landfall   hit  nagapattinam  friday  morning  heavy  rains   midnight  visuals   nagapattinam  b  url,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  nagapattinam   ahead   cyclonegaja  landfall  hope     leave   trail   destruction  prayers  gajacyclone,B
 user  tamilnadu   one     cyclone  prone  regions    country  cyclonegaja    th  since  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  please  download   app   play  store   android  based  phones   continuous  updates  gajacycloneupdate  gajacyclone  cyclon,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 india  srilanka  gaja  tamilnadu  andhrapradesh  andhra  chennai  puducherry  kunnam  tirupati  nellore  url,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  heavy  rains   heavy  winds   vedharanayam   cyclonegaja  makes   landfall  gajacyclone  gajacycloneupdate  url,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  cyclonegaja  stay  safe  chennaiemoji  ff,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  constant  announcements  made   nagapattinam  district  administration  asking  people  living   low  lying  areas   move ,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
  heavy  wind  emoji  f  thunderstorms  emoji   heavy  rainfall  emoji  power  cut  emoji  f  cyclonegaja  gajacycloneupdate,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
 cyclonegaja  stay  safe  people      time   troll   situation   seems  severe  cyclonic  storm   rain   url,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  tamilnadu  people  near  vedaranyam    get  fooled    brief  pause   heavy  rains   winds      eye ,B
 everyone  please   safe  cyclonegaja  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  chennai  people   condition  user  cyclonegaja  gajacyclone  chennairains  url,B
 user  heavy  rains   heavy  winds   vedharanayam   cyclonegaja  makes   landfall  gajacyclone  gajacycloneupdate  url,B
 user  rough  sea   strong  winds   marina  beach   chennai  due   cyclonegaja  track    live  updates   url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  dai     puyal  emoji  f  emoji  f  emoji  f  emoji  f  cyclonegaja  gajacyclone  gajaatrocities  url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  chennai  people   condition  user  cyclonegaja  gajacyclone  chennairains  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  detail    relief  center   gajacyclone  cyclonegaja  user  user  user  user  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  heavy  rains   heavy  winds   vedharanayam   cyclonegaja  makes   landfall  gajacyclone  gajacycloneupdate  url,B
 chennai  people  reaction   gaja  cyclone  gajacycloneupdate  cyclonegaja  gaja  url,B
 user  heavy  rains   heavy  winds   vedharanayam   cyclonegaja  makes   landfall  gajacyclone  gajacycloneupdate  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 stay  safe  tamil  nadu   northern  jaffna  severe  cyclonic  storm  gaja  closing  coast   tamilnadu   northern  coa  url,B
 power  shut    several  parts   vedharanyam   thiruvarur  cyclonegaja  url,B
 cyclonegaja  god    harm  anyone  url,B
 user  cyclonegaja   signs   weakening  yet   infact  speed  increased   km  hr   cyclone  centre  pressure  dropped ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  senior  officers    administration   ministers    ground  monitoring   situation  proper  communication ,B
  early   say   still  laud   tamilnadu  government    preparedness   cyclonegaja,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 follow  user   cyclonegaja  updates  gajacyclone  gajacycloneupdate  gajacyclonealert,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  stay  safe  tamilnadu   northern  jaffna  severe  cyclonic  storm  gaja  emoji  f  closing  coast   tamilnadu   northern  coast  j,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  gajacyclone  cyclonegaja  got   reason      rain   chennai    bcoz    scientist   sydney,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 senior  officers    administration   ministers    ground  monitoring   situation  proper  communication  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  share  max  gajacyclone  gajacycloneupdate  gaja  gajastorm  cyclonegaja  user  user  user,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 possibility   hit  around  muthupet  gajacyclone  cyclonegaja  emoji  b  emoji  bc  emoji  bbe  emoji  baa  emoji  bc  emoji  baf  emoji  bb  emoji  bcd  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  tamilnadu  people  near  vedaranyam    get  fooled    brief  pause   heavy  rains   winds      eye ,B
 user  cyclonegaja   intense   likely    severe   vardah  landfall   going    soon    english  tv  channels  ,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user  cyclonegaja   cross  tn  coast  tonight  chennai   expect  moderate  rains   best  say   weathermen     delta  dis,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  chennai  also  continue  heavy  rainemoji  emoji  emoji  cyclonegaja,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalore  around,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  cyclonegaja   signs   weakening  yet   infact  speed  increased   km  hr   cyclone  centre  pressure  dropped ,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  surface  wind  intensity  estimate  map   cyclonegaja   landfall  areas  around  nagapattinam   get  winds  exceeding,B
 user  cyclonegaja   signs   weakening  yet   infact  speed  increased   km  hr   cyclone  centre  pressure  dropped ,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  friends  pls  stay  safe  reporting   field   important     time   safety   also  important  cyclonegaja,B
 user  cyclonegaja  looks  deadly  stay  safe  ppls  nagapattinam  cuddalore  tamilnadu  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 cyclonegaja  last  two  hours  animation  url,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 cyclonegaja   signs   weakening  yet   infact  speed  increased   km  hr   cyclone  centre  pressure  dropp  url,B
 chennai  also  continue  heavy  rainemoji  emoji  emoji  cyclonegaja,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 surface  wind  intensity  estimate  map   cyclonegaja   landfall  areas  around  nagapattinam   get  winds  excee  url,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  iamgreenarmy  user  love   trees    leaves  fall    encourage    try   next  year  nature  tre,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
 user  present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters   th,B
    news  channels  showing  news   cyclonegaja  user  user  user  user,B
 present  user  government    best   save  people   cyclonegaja   prior  warnings   shelters  f  url,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  dear  gaja  sir  please  travel   care    harm  anyone  thank   emoji  ff  cyclonegaja,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 stay  safe  tamilnadu   northern  jaffna  emoji  ff  severe  cyclonic  storm  gajaemoji  f  closing  coast   tamilnadu   northern  coas  url,B
 user  friends  pls  stay  safe  reporting   field   important     time   safety   also  important  cyclonegaja,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user  tn  govt   ministers   done  excellent  work  cyclonegaja,B
 user   far  cyclonegaja    obliging   tv  channels   appear  hungry   scenes   devastation  hopefully    stay ,B
 user  cyclonegaja  stay  safe  chennaiemoji  ff,B
 user  cyclonegaja  could  retain  cyclone  intensity  well  inland   interior  areas   thanjavur  tiruchirappalli  dindigul  kar,B
 user  precautionary  measures  emoji  fa  ready   first  aid  kit  emoji  fa  charge   torch  mobiles   powerbanks  emoji  fa  switch    electric  items  ,B
 user   massive  system    se   gaja  seems    feeding   cyclonegaja  emoji  f  emoji  f  emoji  f  url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  cyclonegaja   make  landfall   tamil  nadu  coast  tonight  read   url  url,B
 user  tamilnadu  people  near  vedaranyam    get  fooled    brief  pause   heavy  rains   winds      eye ,B
 precautionary  measures  emoji  fa  ready   first  aid  kit  emoji  fa  charge   torch  mobiles   powerbanks  emoji  fa  switch    electric   url,B
 user  cyclonegaja   intense   likely    severe   vardah  landfall   going    soon    english  tv  channels  ,B
 user  friends  pls  stay  safe  reporting   field   important     time   safety   also  important  cyclonegaja,B
 user   cyclones    india   eastern  coast    prone   cyclones    western  coast  cyc,B
 user  gajacycloneale  gajacyclone     severe  cyclonic  strom  cyclonegaja   almost   near  vardah  gaja,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 dear  gaja  sir  please  travel   care    harm  anyone  thank   emoji  ff  cyclonegaja,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 cyclonegaja   intense   likely    severe   vardah  landfall   going    soon    english  tv  chann  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  cyclonegaja   become   severe   threatening   delta  coast  especially  cuddalore  nagapattinam  belt   vigil,B
 user  gajacycloneale  gajacyclone     severe  cyclonic  strom  cyclonegaja   almost   near  vardah  gaja,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  friends  pls  stay  safe  reporting   field   important     time   safety   also  important  cyclonegaja,B
 user  cyclonegaja  one    minister   tv   talking   press  says  kuja  puyal   even  able   tell   pronounce ,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  friends  pls  stay  safe  reporting   field   important     time   safety   also  important  cyclonegaja,B
 user  stay  safe  tamilnadu   northern  jaffna  severe  cyclonic  storm  gaja  emoji  f  closing  coast   tamilnadu   northern  coast  j,B
 gaja  cyclonegaja   likely   make  landfall  b  w     friday  nov  near  nagapattinam,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  cyclonegaja     likely   move  west  southwestwards   cross  tamil  nadu  coast   pamban   cuddalore  around,B
 user  tamilnadu  people  near  vedaranyam    get  fooled    brief  pause   heavy  rains   winds      eye ,B
 stay  safe  tamilnadu   northern  jaffna  severe  cyclonic  storm  gaja  emoji  f  closing  coast   tamilnadu   northern  co  url,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  cyclone  gaja  update  emoji  f  emoji  c  cyclone  gaja   landfall  around    th  nov  around  nagappattinam   cyclonic  storm ,B
 user    evening   cyclonegaja  crosses   sea  land  boundary  india  met  department   web  servers  give  us   connection ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  cyclonegaja   far  pepole  evacuated    coastal  area   districts  user  url,B
 till      severe  rain  forecast   chennai  cyclonegaja  tamilnadu  url,B
 user   tamil  nadu  state  disaster  management  authority   issued  helpline  numbers     issuing  alerts   social,B
 user  gajacycloneale  gajacyclone     severe  cyclonic  strom  cyclonegaja   almost   near  vardah  gaja,B
 user  hcm  user   disaster  management  department  puducherry  checking   state  emergency  operation     system,B
 user   massive  system    se   gaja  seems    feeding   cyclonegaja  emoji  f  emoji  f  emoji  f  url,B
 user  tamilnadu  people  near  vedaranyam    get  fooled    brief  pause   heavy  rains   winds      eye ,B
 cyclonegaja   far  pepole  evacuated    coastal  area   districts  user  url,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 cyclone  gaja  update  emoji  f  emoji  c  cyclone  gaja   landfall  around    th  nov  around  nagappattinam   cyclonic  storm  url,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 cyclonegaja    make  landfall   tamil  nadu  bands  nearer   core   much   intense   think  indian  url,B
 user  horrible  sc  wants   files  relating   cyclonegaja    midnight,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user  cyclonegaja  storm  surge  warning  storm  surge   height    mtr   astronomical  tide    likely   inundate,B
 user  cyclonegaja  damage  expected   districts   cuddalore  nagapattinam  tiruvarur  thanjavur  pudukkottai   ramanat,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user   storm   intensified    severe  cyclonic  storm   thursday  morning  prompted   state  government   keep  nearl,B
 user  gajacycloneale  gajacyclone     severe  cyclonic  strom  cyclonegaja   almost   near  vardah  gaja,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  praying   cyclonegaja  passes  away  safely   friends  pls  switch    electrical   gas  connections   ,B
 user  nagapattinam   ahead   cyclonegaja  landfall  hope     leave   trail   destruction  prayers  gajacyclone,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 tngovt   well  organised    user  user  deserves  full  credit  relief  camps   medical  te  url,B
 user  cyclonegaja  th  depression   year  highest   years   still  say    climatechange  url,B
 user   per  latest  updates  gajacyclone   likely    landfall   early  hours   th  nov   south   nagapattinam  district,B
 user    give     tn  govt   hv  learnt   lessons   coordinated  response   cyclonegaja  ministers,B
 user  gajacycloneale  gajacyclone     severe  cyclonic  strom  cyclonegaja   almost   near  vardah  gaja,B
 user  gajacycloneale  gajacyclone     severe  cyclonic  strom  cyclonegaja   almost   near  vardah  gaja,B
 cyclonegaja  user  news   admk  news    ask    puplic    watch  user  news  begging   admk  news  tv  user,B
